Activitysiteid,ClassName,Date,Bookingstarttime,Maxbookees,NumberBooked,Price(Inr)
HXP,Swimfit 6.30Am -7.30Am,2018-05-23,6:30:00,15,11,1499.0
HXP,Swimfit 6.30Am -7.30Am,2018-05-30,6:30:00,15,14,1499.0
BRP,Swimfit 7Am-8Am,2018-04-03,7:00:00,15,9,1499.0
BRP,Swimfit 7Am-8Am,2018-04-10,7:00:00,15,9,1499.0
BRP,Swimfit 7Am-8Am,2018-04-17,7:00:00,15,7,1499.0
BRP,Swimfit 7Am-8Am,2018-04-24,7:00:00,15,6,1499.0
BRP,Swimfit 7Am-8Am,2018-05-01,7:00:00,15,7,1499.0
BRP,Swimfit 7Am-8Am,2018-05-08,7:00:00,15,7,1499.0
BRP,Swimfit 7Am-8Am,2018-05-15,7:00:00,15,8,1499.0
BRP,Swimfit 7Am-8Am,2018-05-22,7:00:00,15,8,1499.0
BRP,Swimfit 7Am-8Am,2018-05-29,7:00:00,15,7,1499.0
HXP,Swimfit 7Pm - 8Pm,2018-04-04,19:00:00,15,11,1499.0
HXP,Swimfit 7Pm - 8Pm,2018-04-06,19:00:00,15,9,1499.0
HXP,Swimfit 7Pm - 8Pm,2018-04-11,19:00:00,15,10,1499.0
HXP,Swimfit 7Pm - 8Pm,2018-04-13,19:00:00,15,12,1499.0
HXP,Swimfit 7Pm - 8Pm,2018-04-18,19:00:00,15,9,1499.0
HXP,Swimfit 7Pm - 8Pm,2018-04-20,19:00:00,15,10,1499.0
HXP,Swimfit 7Pm - 8Pm,2018-04-25,19:00:00,15,10,1499.0
HXP,Swimfit 7Pm - 8Pm,2018-04-27,19:00:00,15,14,1499.0
HXP,Swimfit 7Pm - 8Pm,2018-05-02,19:00:00,15,12,1499.0
HXP,Swimfit 7Pm - 8Pm,2018-05-04,19:00:00,15,15,1499.0
HXP,Swimfit 7Pm - 8Pm,2018-05-09,19:00:00,15,11,1499.0
HXP,Swimfit 7Pm - 8Pm,2018-05-11,19:00:00,15,14,1499.0
HXP,Swimfit 7Pm - 8Pm,2018-05-16,19:00:00,15,10,1499.0
HXP,Swimfit 7Pm - 8Pm,2018-05-18,19:00:00,15,15,1499.0
HXP,Swimfit 7Pm - 8Pm,2018-05-23,19:00:00,15,10,1499.0
HXP,Swimfit 7Pm - 8Pm,2018-05-25,19:00:00,15,14,1499.0
NBL,Tai Chi 2.00-3.00Pm,2018-04-09,14:00:00,60,10,3999.0
NBL,Tai Chi 2.00-3.00Pm,2018-04-16,14:00:00,60,19,3999.0
NBL,Tai Chi 2.00-3.00Pm,2018-04-23,14:00:00,60,18,3999.0
NBL,Tai Chi 2.00-3.00Pm,2018-04-30,14:00:00,60,19,3999.0
NBL,Tai Chi 2.00-3.00Pm,2018-05-14,14:00:00,60,21,3999.0
NBL,Tai Chi 2.00-3.00Pm,2018-05-21,14:00:00,60,19,3999.0
HXP,Tai-Chi  12 -1Pm,2018-04-05,12:00:00,25,9,3999.0
HXP,Tai-Chi  12 -1Pm,2018-04-12,12:00:00,25,10,3999.0
HXP,Tai-Chi  12 -1Pm,2018-04-19,12:00:00,25,6,3999.0
HXP,Tai-Chi  12 -1Pm,2018-04-26,12:00:00,25,7,3999.0
HXP,Tai-Chi  12 -1Pm,2018-05-03,12:00:00,25,10,3999.0
HXP,Tai-Chi  12 -1Pm,2018-05-10,12:00:00,25,9,3999.0
HXP,Tai-Chi  12 -1Pm,2018-05-17,12:00:00,25,11,3999.0
HXP,Tai-Chi  12 -1Pm,2018-05-24,12:00:00,25,12,3999.0
HXP,Tai-Chi  12 -1Pm,2018-05-31,12:00:00,25,13,3999.0
NBL,Tap Dancing 11.15-12.15Pm,2018-04-04,11:15:00,60,13,1999.0
NBL,Tap Dancing 11.15-12.15Pm,2018-04-11,11:15:00,60,14,1999.0
NBL,Tap Dancing 11.15-12.15Pm,2018-04-18,11:15:00,60,14,1999.0
NBL,Tap Dancing 11.15-12.15Pm,2018-04-25,11:15:00,60,9,1999.0
NBL,Tap Dancing 11.15-12.15Pm,2018-05-09,11:15:00,60,14,1999.0
NBL,Tap Dancing 11.15-12.15Pm,2018-05-16,11:15:00,60,13,1999.0
NBL,Tap Dancing 11.15-12.15Pm,2018-05-23,11:15:00,60,12,1999.0
NBL,Tap Dancing 12-1.30Pm,2018-05-21,12:00:00,60,11,1999.0
NBL,Tap Dancing 12.00-1.30Pm,2018-04-09,12:00:00,60,7,1999.0
NBL,Tap Dancing 12.00-1.30Pm,2018-04-16,12:00:00,60,15,1999.0
NBL,Tap Dancing 12.00-1.30Pm,2018-04-23,12:00:00,60,11,1999.0
NBL,Tap Dancing 12.00-1.30Pm,2018-05-14,12:00:00,60,14,1999.0
TSC,Yoga 1.45-2.45Pm,2018-04-02,13:45:00,24,4,1999.0
TSC,Yoga 1.45-2.45Pm,2018-04-09,13:45:00,24,4,1999.0
TSC,Yoga 1.45-2.45Pm,2018-04-16,13:45:00,24,8,1999.0
TSC,Yoga 1.45-2.45Pm,2018-04-23,13:45:00,24,8,1999.0
TSC,Yoga 1.45-2.45Pm,2018-04-30,13:45:00,24,13,1999.0
TSC,Yoga 1.45-2.45Pm,2018-05-07,13:45:00,24,4,1999.0
TSC,Yoga 1.45-2.45Pm,2018-05-14,13:45:00,24,2,1999.0
TSC,Yoga 1.45-2.45Pm,2018-05-21,13:45:00,24,9,1999.0
TSC,Yoga 1.45-2.45Pm,2018-05-28,13:45:00,24,4,1999.0
TSC,Yoga 10.30-11.30Am,2018-04-04,10:30:00,24,21,1999.0
TSC,Yoga 10.30-11.30Am,2018-04-06,10:30:00,24,22,1999.0
TSC,Yoga 10.30-11.30Am,2018-04-11,10:30:00,24,23,1999.0
TSC,Yoga 10.30-11.30Am,2018-04-13,10:30:00,24,23,1999.0
TSC,Yoga 10.30-11.30Am,2018-04-18,10:30:00,24,23,1999.0
TSC,Yoga 10.30-11.30Am,2018-04-20,10:30:00,24,21,1999.0
TSC,Yoga 10.30-11.30Am,2018-04-25,10:30:00,24,24,1999.0
TSC,Yoga 10.30-11.30Am,2018-04-27,10:30:00,24,24,1999.0
TSC,Yoga 10.30-11.30Am,2018-05-02,10:30:00,24,24,1999.0
TSC,Yoga 10.30-11.30Am,2018-05-04,10:30:00,24,24,1999.0
TSC,Yoga 10.30-11.30Am,2018-05-09,10:30:00,24,24,1999.0
TSC,Yoga 10.30-11.30Am,2018-05-11,10:30:00,24,23,1999.0
TSC,Yoga 10.30-11.30Am,2018-05-16,10:30:00,24,24,1999.0
TSC,Yoga 10.30-11.30Am,2018-05-18,10:30:00,24,24,1999.0
TSC,Yoga 10.30-11.30Am,2018-05-23,10:30:00,24,24,1999.0
TSC,Yoga 10.30-11.30Am,2018-05-25,10:30:00,24,24,1999.0
TSC,Yoga 10.30-11.30Am,2018-05-30,10:30:00,24,22,1999.0
TSC,Yoga 12.45-1.45Pm,2018-04-02,12:45:00,24,8,1999.0
TSC,Yoga 12.45-1.45Pm,2018-04-09,12:45:00,24,12,1999.0
TSC,Yoga 12.45-1.45Pm,2018-04-16,12:45:00,24,10,1999.0
TSC,Yoga 12.45-1.45Pm,2018-04-23,12:45:00,24,8,1999.0
TSC,Yoga 12.45-1.45Pm,2018-04-30,12:45:00,24,7,1999.0
TSC,Yoga 12.45-1.45Pm,2018-05-07,12:45:00,24,6,1999.0
TSC,Yoga 12.45-1.45Pm,2018-05-14,12:45:00,24,9,1999.0
TSC,Yoga 12.45-1.45Pm,2018-05-21,12:45:00,24,9,1999.0
TSC,Yoga 12.45-1.45Pm,2018-05-28,12:45:00,24,11,1999.0
BRP,Yogalates  6.30-7.30Pm,2018-04-04,18:30:00,35,29,2999.0
BRP,Yogalates  6.30-7.30Pm,2018-04-11,18:30:00,35,31,2999.0
BRP,Yogalates  6.30-7.30Pm,2018-04-18,18:30:00,35,30,2999.0
BRP,Yogalates  6.30-7.30Pm,2018-04-25,18:30:00,35,35,2999.0
BRP,Yogalates  6.30-7.30Pm,2018-05-02,18:30:00,35,31,2999.0
BRP,Yogalates  6.30-7.30Pm,2018-05-09,18:30:00,35,19,2999.0
BRP,Yogalates  6.30-7.30Pm,2018-05-16,18:30:00,35,20,2999.0
TSC,Yogalates 10.00-11.00Am,2018-04-05,10:00:00,24,9,2999.0
TSC,Yogalates 10.00-11.00Am,2018-04-12,10:00:00,24,13,2999.0
TSC,Yogalates 10.00-11.00Am,2018-04-19,10:00:00,24,11,2999.0
TSC,Yogalates 10.00-11.00Am,2018-04-26,10:00:00,24,8,2999.0
TSC,Yogalates 10.00-11.00Am,2018-05-03,10:00:00,24,11,2999.0
TSC,Yogalates 10.00-11.00Am,2018-05-10,10:00:00,24,12,2999.0
TSC,Yogalates 10.00-11.00Am,2018-05-17,10:00:00,24,11,2999.0
TSC,Yogalates 10.00-11.00Am,2018-05-24,10:00:00,24,13,2999.0
TSC,Yogalates 10.00-11.00Am,2018-05-31,10:00:00,24,17,2999.0
TSC,Yogalates 10.30-11.30Am,2018-04-02,10:30:00,24,10,2999.0
TSC,Yogalates 10.30-11.30Am,2018-04-09,10:30:00,24,13,2999.0
TSC,Yogalates 10.30-11.30Am,2018-04-16,10:30:00,24,13,2999.0
TSC,Yogalates 10.30-11.30Am,2018-04-23,10:30:00,24,10,2999.0
TSC,Yogalates 10.30-11.30Am,2018-04-30,10:30:00,24,11,2999.0
TSC,Yogalates 10.30-11.30Am,2018-05-07,10:30:00,24,9,2999.0
TSC,Yogalates 10.30-11.30Am,2018-05-14,10:30:00,24,11,2999.0
TSC,Yogalates 10.30-11.30Am,2018-05-21,10:30:00,24,14,2999.0
TSC,Yogalates 10.30-11.30Am,2018-05-28,10:30:00,24,8,2999.0
BRP,Yogalates 10.30Am,2018-04-06,10:30:00,35,32,2999.0
BRP,Yogalates 10.30Am,2018-04-13,10:30:00,35,31,2999.0
BRP,Yogalates 10.30Am,2018-04-20,10:30:00,35,29,2999.0
BRP,Yogalates 10.30Am,2018-04-27,10:30:00,35,25,2999.0
BRP,Yogalates 10.30Am,2018-05-04,10:30:00,35,25,2999.0
BRP,Yogalates 10.30Am,2018-05-11,10:30:00,35,23,2999.0
BRP,Yogalates 10.30Am,2018-05-18,10:30:00,35,20,2999.0
BRP,Yogalates 10.30Am,2018-05-25,10:30:00,35,24,2999.0
BRP,Yogalates 11.00-12.00,2018-04-05,11:00:00,35,16,2999.0
BRP,Yogalates 11.00-12.00,2018-04-12,11:00:00,35,9,2999.0
BRP,Yogalates 11.00-12.00,2018-04-19,11:00:00,35,13,2999.0
BRP,Yogalates 11.00-12.00,2018-04-26,11:00:00,35,16,2999.0
BRP,Yogalates 11.00-12.00,2018-05-03,11:00:00,35,21,2999.0
BRP,Yogalates 11.00-12.00,2018-05-10,11:00:00,35,14,2999.0
BRP,Yogalates 11.00-12.00,2018-05-31,11:00:00,35,11,2999.0
BRP,Yogalates 7.00-8.00Pm,2018-04-05,19:00:00,35,33,2999.0
BRP,Yogalates 7.00-8.00Pm,2018-04-12,19:00:00,35,31,2999.0
BRP,Yogalates 7.00-8.00Pm,2018-04-19,19:00:00,35,29,2999.0
BRP,Yogalates 7.00-8.00Pm,2018-04-26,19:00:00,35,30,2999.0
BRP,Yogalates 7.00-8.00Pm,2018-05-03,19:00:00,35,31,2999.0
BRP,Yogalates 7.00-8.00Pm,2018-05-10,19:00:00,35,27,2999.0
BRP,Yogalates 7.00-8.00Pm,2018-05-17,19:00:00,35,28,2999.0
BRP,Yogalates 7.00-8.00Pm,2018-05-24,19:00:00,35,33,2999.0
BRP,Yogalates 7.00-8.00Pm,2018-05-31,19:00:00,35,33,2999.0
TSC,Yogalates 7.45-8.30Pm,2018-04-03,19:30:00,24,18,2999.0
TSC,Yogalates 7.45-8.30Pm,2018-04-10,19:30:00,24,17,2999.0
TSC,Yogalates 7.45-8.30Pm,2018-04-17,19:30:00,24,20,2999.0
TSC,Yogalates 7.45-8.30Pm,2018-04-24,19:30:00,24,17,2999.0
TSC,Yogalates 7.45-8.30Pm,2018-05-01,19:30:00,24,18,2999.0
TSC,Yogalates 7.45-8.30Pm,2018-05-08,19:30:00,24,15,2999.0
TSC,Yogalates 7.45-8.30Pm,2018-05-15,19:30:00,24,15,2999.0
TSC,Yogalates 7.45-8.30Pm,2018-05-22,19:30:00,24,14,2999.0
TSC,Yogalates 7.45-8.30Pm,2018-05-29,19:30:00,24,15,2999.0
BRP,Zumba,2018-04-03,17:30:00,35,25,1299.0
BRP,Zumba,2018-04-10,17:30:00,35,27,1299.0
BRP,Zumba,2018-04-17,17:30:00,35,31,1299.0
BRP,Zumba,2018-04-24,17:30:00,35,33,1299.0
BRP,Zumba,2018-05-01,17:30:00,35,31,1299.0
BRP,Zumba,2018-05-08,17:30:00,35,24,1299.0
BRP,Zumba,2018-05-15,17:30:00,35,28,1299.0
BRP,Zumba,2018-05-22,17:30:00,35,28,1299.0
BRP,Zumba,2018-05-29,17:30:00,35,27,1299.0
TSC,Zumba  6.30-7.30Pm,2018-04-09,18:30:00,18,13,1299.0
TSC,Zumba  6.30-7.30Pm,2018-04-16,18:30:00,18,15,1299.0
TSC,Zumba  6.30-7.30Pm,2018-04-23,18:30:00,18,11,1299.0
TSC,Zumba  6.30-7.30Pm,2018-04-30,18:30:00,18,12,1299.0
TSC,Zumba  6.30-7.30Pm,2018-05-14,18:30:00,18,13,1299.0
TSC,Zumba  6.30-7.30Pm,2018-05-21,18:30:00,18,5,1299.0
TSC,Zumba - 6-7Pm,2018-04-26,18:00:00,50,17,1299.0
TSC,Zumba - 6-7Pm,2018-05-03,18:00:00,50,14,1299.0
TSC,Zumba - 6-7Pm,2018-05-10,18:00:00,50,15,1299.0
TSC,Zumba - 6-7Pm,2018-05-17,18:00:00,50,1,1299.0
TSC,Zumba - 6-7Pm,2018-05-31,18:00:00,50,13,1299.0
HXP,Zumba 10.00-10.50.Am,2018-04-07,10:00:00,25,25,1299.0
HXP,Zumba 10.00-10.50.Am,2018-04-14,10:00:00,25,14,1299.0
HXP,Zumba 10.00-10.50.Am,2018-04-21,10:00:00,25,20,1299.0
HXP,Zumba 10.00-10.50.Am,2018-04-28,10:00:00,25,24,1299.0
HXP,Zumba 10.00-10.50.Am,2018-05-05,10:00:00,25,23,1299.0
HXP,Zumba 10.00-10.50.Am,2018-05-12,10:00:00,25,25,1299.0
HXP,Zumba 10.00-10.50.Am,2018-05-19,10:00:00,25,19,1299.0
HXP,Zumba 10.00-10.50.Am,2018-05-26,10:00:00,25,17,1299.0
BRP,Zumba 12.45-1.45Pm,2018-04-04,12:45:00,35,17,1299.0
BRP,Zumba 12.45-1.45Pm,2018-04-11,12:45:00,35,14,1299.0
BRP,Zumba 12.45-1.45Pm,2018-04-25,12:45:00,35,19,1299.0
BRP,Zumba 12.45-1.45Pm,2018-05-02,12:45:00,35,18,1299.0
BRP,Zumba 12.45-1.45Pm,2018-05-09,12:45:00,35,14,1299.0
BRP,Zumba 12.45-1.45Pm,2018-05-16,12:45:00,35,12,1299.0
BRP,Zumba 12.45-1.45Pm,2018-05-23,12:45:00,35,12,1299.0
BRP,Zumba 12.45-1.45Pm,2018-05-30,12:45:00,35,15,1299.0
TSC,Zumba 6.00 - 7.00Pm,2018-04-12,18:00:00,35,14,1299.0
TSC,Zumba 6.00 - 7.00Pm,2018-04-19,18:00:00,35,8,1299.0
HXP,Zumba 6.15-7.15Pm,2018-04-03,18:15:00,25,25,1299.0
HXP,Zumba 6.15-7.15Pm,2018-04-10,18:15:00,25,24,1299.0
HXP,Zumba 6.15-7.15Pm,2018-04-17,18:15:00,25,26,1299.0
HXP,Zumba 6.15-7.15Pm,2018-04-24,18:15:00,25,25,1299.0
HXP,Zumba 6.15-7.15Pm,2018-05-01,18:15:00,25,25,1299.0
HXP,Zumba 6.15-7.15Pm,2018-05-08,18:15:00,25,25,1299.0
HXP,Zumba 6.15-7.15Pm,2018-05-15,18:15:00,25,25,1299.0
HXP,Zumba 6.15-7.15Pm,2018-05-22,18:15:00,25,25,1299.0
HXP,Zumba 6.15-7.15Pm,2018-05-29,18:15:00,25,23,1299.0
NBL,Zumba 9.30-10.30Am,2018-04-01,9:30:00,60,27,1299.0
NBL,Zumba 9.30-10.30Am,2018-04-08,9:30:00,60,24,1299.0
NBL,Zumba 9.30-10.30Am,2018-04-15,9:30:00,60,38,1299.0
NBL,Zumba 9.30-10.30Am,2018-04-22,9:30:00,60,25,1299.0
NBL,Zumba 9.30-10.30Am,2018-04-29,9:30:00,60,27,1299.0
NBL,Zumba 9.30-10.30Am,2018-05-06,9:30:00,60,20,1299.0
NBL,Zumba 9.30-10.30Am,2018-05-13,9:30:00,60,35,1299.0
NBL,Zumba 9.30-10.30Am,2018-05-20,9:30:00,60,21,1299.0
NBL,Zumba 9.30-10.30Am,2018-05-27,9:30:00,60,23,1299.0
NBL,Zumba Gold 1.45-2.45Pm,2018-04-05,13:45:00,60,20,1999.0
NBL,Zumba Gold 1.45-2.45Pm,2018-04-12,13:45:00,60,26,1999.0
NBL,Zumba Gold 1.45-2.45Pm,2018-04-19,13:45:00,60,10,1999.0
NBL,Zumba Gold 1.45-2.45Pm,2018-04-26,13:45:00,60,34,1999.0
NBL,Zumba Gold 1.45-2.45Pm,2018-05-03,13:45:00,60,17,1999.0
NBL,Zumba Gold 1.45-2.45Pm,2018-05-10,13:45:00,60,25,1999.0
NBL,Zumba Gold 1.45-2.45Pm,2018-05-17,13:45:00,60,17,1999.0
NBL,Zumba Gold 1.45-2.45Pm,2018-05-24,13:45:00,60,17,1999.0
NBL,Zumba Gold 1.45-2.45Pm,2018-05-31,13:45:00,60,23,1999.0
NBL,Zumba Gold 12.45-1.45Pm,2018-04-03,12:45:00,60,43,1999.0
NBL,Zumba Gold 12.45-1.45Pm,2018-04-10,12:45:00,60,41,1999.0
NBL,Zumba Gold 12.45-1.45Pm,2018-04-17,12:45:00,60,45,1999.0
NBL,Zumba Gold 12.45-1.45Pm,2018-04-24,12:45:00,60,39,1999.0
NBL,Zumba Gold 12.45-1.45Pm,2018-05-01,12:45:00,60,47,1999.0
NBL,Zumba Gold 12.45-1.45Pm,2018-05-08,12:45:00,60,42,1999.0
NBL,Zumba Gold 12.45-1.45Pm,2018-05-15,12:45:00,60,38,1999.0
NBL,Zumba Gold 12.45-1.45Pm,2018-05-22,12:45:00,60,39,1999.0
NBL,Zumba Gold 12.45-1.45Pm,2018-05-29,12:45:00,60,41,1999.0
BRP,20:20:20  9.30-10.30Am,2018-06-01,9:30:00,35,28,499.0
BRP,20:20:20  9.30-10.30Am,2018-06-08,9:30:00,35,35,499.0
BRP,20:20:20  9.30-10.30Am,2018-06-15,9:30:00,35,31,499.0
BRP,20:20:20  9.30-10.30Am,2018-06-22,9:30:00,35,32,499.0
BRP,20:20:20  9.30-10.30Am,2018-06-29,9:30:00,35,19,499.0
BRP,20:20:20  10-11 Am,2018-06-05,10:00:00,35,25,499.0
BRP,20:20:20  10-11 Am,2018-06-12,10:00:00,35,23,499.0
BRP,20:20:20  10-11 Am,2018-06-19,10:00:00,35,21,499.0
BRP,20:20:20  10-11 Am,2018-06-26,10:00:00,35,18,499.0
BRP,20:20:20  10.00-11.00Am,2018-06-14,10:00:00,35,19,499.0
BRP,20:20:20  10.00-11.00Am,2018-06-21,10:00:00,35,22,499.0
BRP,20:20:20  10.00-11.00Am,2018-06-28,10:00:00,35,18,499.0
BRP,Aerobics,2018-06-05,19:30:00,35,24,799.0
BRP,Aerobics,2018-06-12,19:30:00,35,25,799.0
BRP,Aerobics,2018-06-19,19:30:00,35,19,799.0
BRP,Aerobics,2018-06-26,19:30:00,35,15,799.0
BRP,Aerobics 6.00-7.00Pm,2018-06-04,18:00:00,35,35,799.0
BRP,Aerobics 6.00-7.00Pm,2018-06-11,18:00:00,35,32,799.0
BRP,Aerobics 6.00-7.00Pm,2018-06-18,18:00:00,35,31,799.0
BRP,Aerobics 6.00-7.00Pm,2018-06-25,18:00:00,35,24,799.0
BRP,Aqua Fit 2.45 -3.45Pm,2018-06-06,14:45:00,35,16,999.0
BRP,Aqua Fit 14.45Pm,2018-06-13,14:30:00,35,25,999.0
BRP,Aqua Fit 14.45Pm,2018-06-20,14:30:00,35,27,999.0
BRP,Aqua Fit 14.45Pm,2018-06-27,14:30:00,35,18,999.0
BRP,Aqua Tots 10 -10.30Am,2018-06-02,10:00:00,10,6,1499.0
BRP,Aqua Tots 10 -10.30Am,2018-06-09,10:00:00,10,8,1499.0
BRP,Aqua Tots 10 -10.30Am,2018-06-16,10:00:00,10,10,1499.0
BRP,Aqua Tots 10 -10.30Am,2018-06-23,10:00:00,10,10,1499.0
BRP,Aqua Tots 10 -10.30Am,2018-06-30,10:00:00,10,7,1499.0
BRP,Aqua Tots 11.00-11.30Am,2018-06-06,11:00:00,10,3,1499.0
BRP,Aqua Tots 11.00-11.30Am,2018-06-13,11:00:00,10,6,1499.0
BRP,Aqua Tots 11.00-11.30Am,2018-06-20,11:00:00,10,7,1499.0
BRP,Aqua Tots 11.00-11.30Am,2018-06-27,11:00:00,10,9,1499.0
BRP,Aquababies 10.00 -10.30Am,2018-06-04,10:00:00,10,5,1499.0
BRP,Aquababies 10.00 -10.30Am,2018-06-11,10:00:00,10,9,1499.0
BRP,Aquababies 10.00 -10.30Am,2018-06-18,10:00:00,10,7,1499.0
BRP,Aquababies 10.00 -10.30Am,2018-06-25,10:00:00,10,6,1499.0
BRP,Aquababies 10.30-11.00Am,2018-06-06,10:30:00,10,5,1499.0
BRP,Aquababies 10.30-11.00Am,2018-06-13,10:30:00,10,6,1499.0
BRP,Aquababies 10.30-11.00Am,2018-06-20,10:30:00,10,3,1499.0
BRP,Aquababies 10.30-11.00Am,2018-06-27,10:30:00,10,5,1499.0
BRP,Aquafit  6.00-7.00Pm,2018-06-07,18:00:00,35,32,999.0
BRP,Aquafit  6.00-7.00Pm,2018-06-14,18:00:00,35,33,999.0
BRP,Aquafit  6.00-7.00Pm,2018-06-21,18:00:00,35,34,999.0
BRP,Aquafit  6.00-7.00Pm,2018-06-28,18:00:00,35,31,999.0
BRP,Aquafit 7.00-8.00Pm,2018-06-05,19:00:00,35,30,999.0
BRP,Aquafit 7.00-8.00Pm,2018-06-12,19:00:00,35,28,999.0
BRP,Aquafit 7.00-8.00Pm,2018-06-19,19:00:00,35,29,999.0
BRP,Aquafit 7.00-8.00Pm,2018-06-26,19:00:00,35,34,999.0
BRP,Aquafit 11.00-12.00 Noon,2018-06-01,11:00:00,35,30,999.0
BRP,Aquafit 11.00-12.00 Noon,2018-06-08,11:00:00,35,27,999.0
BRP,Aquafit 11.00-12.00 Noon,2018-06-15,11:00:00,35,34,999.0
BRP,Aquafit 11.00-12.00 Noon,2018-06-22,11:00:00,35,34,999.0
BRP,Aquafit 11.00-12.00 Noon,2018-06-29,11:00:00,35,32,999.0
BRP,Aquafit 11Am - 12,2018-06-04,11:00:00,35,35,999.0
BRP,Aquafit 11Am - 12,2018-06-11,11:00:00,35,32,999.0
BRP,Aquafit 11Am - 12,2018-06-18,11:00:00,35,34,999.0
BRP,Aquafit 11Am - 12,2018-06-25,11:00:00,35,32,999.0
BRP,Aquatots 10.30-11Am,2018-06-04,10:30:00,10,4,1499.0
BRP,Aquatots 10.30-11Am,2018-06-11,10:30:00,10,6,1499.0
BRP,Aquatots 10.30-11Am,2018-06-18,10:30:00,10,6,1499.0
BRP,Aquatots 10.30-11Am,2018-06-25,10:30:00,10,7,1499.0
BRP,Aquatots/Baby 11.30-12.00,2018-06-06,11:30:00,10,6,1499.0
BRP,Aquatots/Baby 11.30-12.00,2018-06-13,11:30:00,10,3,1499.0
BRP,Aquatots/Baby 11.30-12.00,2018-06-20,11:30:00,10,2,1499.0
BRP,Aquatots/Baby 11.30-12.00,2018-06-27,11:30:00,10,4,1499.0
BRP,Blt Weigh Manage,2018-06-14,12:30:00,30,3,1499.0
BRP,Bodsculp Aero 10.30-11.30,2018-06-06,10:30:00,35,8,1999.0
BRP,Bodsculp Aero 10.30-11.30,2018-06-13,10:30:00,35,9,1999.0
BRP,Bodsculp Aero 10.30-11.30,2018-06-20,10:30:00,35,7,1999.0
BRP,Bodsculp Aero 10.30-11.30,2018-06-27,10:30:00,35,9,1999.0
BRP,Body Attack 5.00-6.00Pm,2018-06-04,17:00:00,35,32,1999.0
BRP,Body Attack 5.00-6.00Pm,2018-06-11,17:00:00,35,30,1999.0
BRP,Body Attack 5.00-6.00Pm,2018-06-18,17:00:00,35,34,1999.0
BRP,Body Attack 5.00-6.00Pm,2018-06-25,17:00:00,35,23,1999.0
BRP,Body Attack 5.30 -6.30Pm,2018-06-06,17:30:00,35,32,1999.0
BRP,Body Attack 5.30 -6.30Pm,2018-06-13,17:30:00,35,27,1999.0
BRP,Body Attack 5.30 -6.30Pm,2018-06-20,17:30:00,35,33,1999.0
BRP,Body Attack 5.30 -6.30Pm,2018-06-27,17:30:00,35,27,1999.0
BRP,Body Attack 8.00-9.00Pm,2018-06-07,20:00:00,35,28,1999.0
BRP,Body Attack 8.00-9.00Pm,2018-06-14,20:00:00,35,31,1999.0
BRP,Body Attack 8.00-9.00Pm,2018-06-21,20:00:00,35,25,1999.0
BRP,Body Attack 8.00-9.00Pm,2018-06-28,20:00:00,35,19,1999.0
BRP,Body Attack 9-10 Am,2018-06-30,9:00:00,35,21,1999.0
BRP,Body Attack 10.00-11.00Am,2018-06-11,10:00:00,35,7,1999.0
BRP,Body Attack 10.00-11.00Am,2018-06-18,10:00:00,35,19,1999.0
BRP,Body Attack 10.00-11.00Am,2018-06-25,10:00:00,35,29,1999.0
BRP,Body Combat 5-6Pm,2018-06-01,17:00:00,35,29,1499.0
BRP,Body Combat 5-6Pm,2018-06-08,17:00:00,35,29,1499.0
BRP,Body Combat 5-6Pm,2018-06-15,17:00:00,35,33,1499.0
BRP,Body Combat 5-6Pm,2018-06-22,17:00:00,35,27,1499.0
BRP,Body Combat 5-6Pm,2018-06-29,17:00:00,35,22,1499.0
BRP,Body Combat 6.00-7.00Pm,2018-06-07,18:00:00,35,27,1499.0
BRP,Body Combat 6.00-7.00Pm,2018-06-14,18:00:00,35,34,1499.0
BRP,Body Combat 6.00-7.00Pm,2018-06-21,18:00:00,35,28,1499.0
BRP,Body Combat 6.00-7.00Pm,2018-06-28,18:00:00,35,29,1499.0
BRP,Body Combat 7.00-8.00Am,2018-06-04,7:00:00,35,10,1499.0
BRP,Body Combat 7.00-8.00Am,2018-06-11,7:00:00,35,13,1499.0
BRP,Body Combat 7.00-8.00Am,2018-06-18,7:00:00,35,14,1499.0
BRP,Body Combat 7.00-8.00Am,2018-06-25,7:00:00,35,7,1499.0
BRP,Body Combat 7.00-8.00Pm,2018-06-04,19:00:00,35,35,1499.0
BRP,Body Combat 7.00-8.00Pm,2018-06-11,19:00:00,35,35,1499.0
BRP,Body Combat 7.00-8.00Pm,2018-06-18,19:00:00,35,34,1499.0
BRP,Body Combat 7.00-8.00Pm,2018-06-25,19:00:00,35,32,1499.0
BRP,Body Combat 9-10Am,2018-06-03,9:00:00,35,30,1499.0
BRP,Body Combat 9-10Am,2018-06-10,9:00:00,35,25,1499.0
BRP,Body Combat 9-10Am,2018-06-17,9:00:00,35,28,1499.0
BRP,Body Combat 9-10Am,2018-06-24,9:00:00,35,24,1499.0
BRP,Body Combat 10-11Am,2018-06-02,10:00:00,35,22,1499.0
BRP,Body Combat 10-11Am,2018-06-09,10:00:00,35,33,1499.0
BRP,Body Combat 10-11Am,2018-06-16,10:00:00,35,28,1499.0
BRP,Body Combat 10-11Am,2018-06-23,10:00:00,35,32,1499.0
BRP,Body Combat 10-11Am,2018-06-30,10:00:00,35,29,1499.0
BRP,Body Con 4.30-5.30Pm,2018-06-06,16:30:00,35,21,1299.0
